step,time_s,component,inventory_mol_m2,cumulative_net_in_mol_m2,balance_error_mol_m2,chemistry_error_mol_m3,water_relative_mismatch
35,7000.0,C,0.04949595354968144,-0.0028139941704710385,-1.8127860323957634e-15,6.821210263296962e-10,2.6197459656457367e-06
35,7000.0,Ca,0.04949591033290935,-0.0028140373872431214,-1.8214596497756474e-15,6.821210263296962e-10,2.6197459656457367e-06
35,7000.0,Cl,0.04351471629190773,0.043514716291590684,-2.0122792321330962e-15,6.821210263296962e-10,2.6197459656457367e-06
35,7000.0,H,17710.48601475906,-0.036137490071126877,-1.6044907624745974e-09,6.821210263296962e-10,2.6197459656457367e-06
35,7000.0,Mg,0.02175740136272598,0.021757401362567444,-9.922618282587337e-16,6.821210263296962e-10,2.6197459656457367e-06
35,7000.0,Zz,0.0,0.0,0.0,6.821210263296962e-10,2.6197459656457367e-06
36,7200.0,C,0.049422610990739906,-0.0028873367294125485,-1.8388068845354155e-15,1.1795009413617663e-09,2.629610968904461e-06
36,7200.0,Ca,0.04942257460137272,-0.002887373118779721,-1.85268467234323e-15,1.1795009413617663e-09,2.629610968904461e-06
36,7200.0,Cl,0.044714714108611615,0.04471471410829475,-2.192690473634684e-15,1.1795009413617663e-09,2.629610968904461e-06
36,7200.0,H,17710.48501820172,-0.03713404739055193,-1.6222685417233151e-09,1.1795009413617663e-09,2.629610968904461e-06
36,7200.0,Mg,0.02235739344367305,0.02235739344351457,-1.0477729794899915e-15,1.1795009413617663e-09,2.629610968904461e-06
36,7200.0,Zz,0.0,0.0,0.0,1.1795009413617663e-09,2.629610968904461e-06
37,7400.0,C,0.04934926930070443,-0.0029606784194479052,-1.959803846984798e-15,8.242295734817162e-10,2.6320700898321836e-06
